Row Labels,Sum of Id,Sum of MSSubClass,Sum of OverallQual,Sum of 1stFlrSF,Sum of FullBath,Sum of SalePrice,Sum of MoSold
Typ,1108,60,7,887,2,274725,9
Gd,1108,60,7,887,2,274725,9
BuiltIn,1108,60,7,887,2,274725,9
TA,1108,60,7,887,2,274725,9
New,1108,60,7,887,2,274725,9
Partial,1108,60,7,887,2,274725,9
174,430,135,16,2850,4,638000,10
RL,430,135,16,2850,4,638000,10
Corner,198,75,8,1360,2,235000,3
AllPub,198,75,8,1360,2,235000,3
Reg,198,75,8,1360,2,235000,3
Stucco,198,75,8,1360,2,235000,3
Gd,198,75,8,1360,2,235000,3
0,198,75,8,1360,2,235000,3
GLQ,198,75,8,1360,2,235000,3
TA,198,75,8,1360,2,235000,3
TA,198,75,8,1360,2,235000,3
Gd,198,75,8,1360,2,235000,3
Typ,198,75,8,1360,2,235000,3
Ex,198,75,8,1360,2,235000,3
Detchd,198,75,8,1360,2,235000,3
TA,198,75,8,1360,2,235000,3
WD,198,75,8,1360,2,235000,3
Abnorml,198,75,8,1360,2,235000,3
Inside,232,60,8,1490,2,403000,7
AllPub,232,60,8,1490,2,403000,7
IR1,232,60,8,1490,2,403000,7
VinylSd,232,60,8,1490,2,403000,7
TA,232,60,8,1490,2,403000,7
506,232,60,8,1490,2,403000,7
GLQ,232,60,8,1490,2,403000,7
TA,232,60,8,1490,2,403000,7
Gd,232,60,8,1490,2,403000,7
Ex,232,60,8,1490,2,403000,7
Typ,232,60,8,1490,2,403000,7
TA,232,60,8,1490,2,403000,7
Attchd,232,60,8,1490,2,403000,7
TA,232,60,8,1490,2,403000,7
WD,232,60,8,1490,2,403000,7
Normal,232,60,8,1490,2,403000,7
182,1128,20,7,1530,2,259000,11
RL,1128,20,7,1530,2,259000,11
Corner,1128,20,7,1530,2,259000,11
AllPub,1128,20,7,1530,2,259000,11
IR3,1128,20,7,1530,2,259000,11
VinylSd,1128,20,7,1530,2,259000,11
TA,1128,20,7,1530,2,259000,11
0,1128,20,7,1530,2,259000,11
GLQ,1128,20,7,1530,2,259000,11
TA,1128,20,7,1530,2,259000,11
Gd,1128,20,7,1530,2,259000,11
Ex,1128,20,7,1530,2,259000,11
Typ,1128,20,7,1530,2,259000,11
Gd,1128,20,7,1530,2,259000,11
Attchd,1128,20,7,1530,2,259000,11
TA,1128,20,7,1530,2,259000,11
WD,1128,20,7,1530,2,259000,11
Family,1128,20,7,1530,2,259000,11
313,2234,80,17,6761,4,402000,12
RL,2234,80,17,6761,4,402000,12
Corner,1299,60,10,4692,2,160000,1
AllPub,1299,60,10,4692,2,160000,1
IR3,1299,60,10,4692,2,160000,1
Stucco,1299,60,10,4692,2,160000,1
TA,1299,60,10,4692,2,160000,1
796,1299,60,10,4692,2,160000,1
GLQ,1299,60,10,4692,2,160000,1
TA,1299,60,10,4692,2,160000,1
Ex,1299,60,10,4692,2,160000,1
Ex,1299,60,10,4692,2,160000,1
Typ,1299,60,10,4692,2,160000,1
Gd,1299,60,10,4692,2,160000,1
Attchd,1299,60,10,4692,2,160000,1
TA,1299,60,10,4692,2,160000,1
New,1299,60,10,4692,2,160000,1
Partial,1299,60,10,4692,2,160000,1
Inside,935,20,7,2069,2,242000,11
AllPub,935,20,7,2069,2,242000,11
IR2,935,20,7,2069,2,242000,11
Wd Sdng,935,20,7,2069,2,242000,11
TA,935,20,7,2069,2,242000,11
0,935,20,7,2069,2,242000,11
GLQ,935,20,7,2069,2,242000,11
TA,935,20,7,2069,2,242000,11
Gd,935,20,7,2069,2,242000,11
Ex,935,20,7,2069,2,242000,11
Typ,935,20,7,2069,2,242000,11
Gd,935,20,7,2069,2,242000,11
Attchd,935,20,7,2069,2,242000,11
TA,935,20,7,2069,2,242000,11
WD,935,20,7,2069,2,242000,11
Normal,935,20,7,2069,2,242000,11
NA,193358,14375,1552,306151,403,47039599,1613
FV,6249,940,53,6867,16,1500800,37
FR2,1664,320,14,1224,4,313800,7
AllPub,1664,320,14,1224,4,313800,7
IR2,688,160,7,551,2,148800,3
MetalSd,688,160,7,551,2,148800,3
TA,688,160,7,551,2,148800,3
0,688,160,7,551,2,148800,3
GLQ,688,160,7,551,2,148800,3
TA,688,160,7,551,2,148800,3
Gd,688,160,7,551,2,148800,3
Ex,688,160,7,551,2,148800,3
Typ,688,160,7,551,2,148800,3
NA,688,160,7,551,2,148800,3
Detchd,688,160,7,551,2,148800,3
TA,688,160,7,551,2,148800,3
WD,688,160,7,551,2,148800,3
Normal,688,160,7,551,2,148800,3
Reg,976,160,7,673,2,165000,4
MetalSd,976,160,7,673,2,165000,4
TA,976,160,7,673,2,165000,4
0,976,160,7,673,2,165000,4
GLQ,976,160,7,673,2,165000,4
TA,976,160,7,673,2,165000,4
Gd,976,160,7,673,2,165000,4
Ex,976,160,7,673,2,165000,4
Typ,976,160,7,673,2,165000,4
NA,976,160,7,673,2,165000,4
Detchd,976,160,7,673,2,165000,4
TA,976,160,7,673,2,165000,4
WD,976,160,7,673,2,165000,4
Normal,976,160,7,673,2,165000,4
Inside,4585,620,39,5643,12,1187000,30
AllPub,4585,620,39,5643,12,1187000,30
IR2,413,20,7,1478,2,222000,6
MetalSd,413,20,7,1478,2,222000,6
TA,413,20,7,1478,2,222000,6
432,413,20,7,1478,2,222000,6
GLQ,413,20,7,1478,2,222000,6
TA,413,20,7,1478,2,222000,6
Ex,413,20,7,1478,2,222000,6
Ex,413,20,7,1478,2,222000,6
Typ,413,20,7,1478,2,222000,6
Gd,413,20,7,1478,2,222000,6
Attchd,413,20,7,1478,2,222000,6
TA,413,20,7,1478,2,222000,6
New,413,20,7,1478,2,222000,6
Partial,413,20,7,1478,2,222000,6
Reg,4172,600,32,4165,10,965000,24
MetalSd,2164,480,18,2294,6,523000,18
TA,2164,480,18,2294,6,523000,18
216,1359,160,6,769,2,177500,6
GLQ,1359,160,6,769,2,177500,6
TA,1359,160,6,769,2,177500,6
Gd,1359,160,6,769,2,177500,6
Ex,1359,160,6,769,2,177500,6
Typ,1359,160,6,769,2,177500,6
NA,1359,160,6,769,2,177500,6
Detchd,1359,160,6,769,2,177500,6
TA,1359,160,6,769,2,177500,6
WD,1359,160,6,769,2,177500,6
Normal,1359,160,6,769,2,177500,6
456,181,160,6,769,2,177000,6
GLQ,181,160,6,769,2,177000,6
TA,181,160,6,769,2,177000,6
Gd,181,160,6,769,2,177000,6
Ex,181,160,6,769,2,177000,6
Typ,181,160,6,769,2,177000,6
TA,181,160,6,769,2,177000,6
Detchd,181,160,6,769,2,177000,6
TA,181,160,6,769,2,177000,6
WD,181,160,6,769,2,177000,6
Normal,181,160,6,769,2,177000,6
513,624,160,6,756,2,168500,6
GLQ,624,160,6,756,2,168500,6
TA,624,160,6,756,2,168500,6
Gd,624,160,6,756,2,168500,6
Ex,624,160,6,756,2,168500,6
Typ,624,160,6,756,2,168500,6
TA,624,160,6,756,2,168500,6
Detchd,624,160,6,756,2,168500,6
TA,624,160,6,756,2,168500,6
WD,624,160,6,756,2,168500,6
Normal,624,160,6,756,2,168500,6
VinylSd,2008,120,14,1871,4,442000,6
TA,2008,120,14,1871,4,442000,6
0,2008,120,14,1871,4,442000,6
GLQ,2008,120,14,1871,4,442000,6
TA,2008,120,14,1871,4,442000,6
Gd,2008,120,14,1871,4,442000,6
Ex,2008,120,14,1871,4,442000,6
Typ,2008,120,14,1871,4,442000,6
NA,1366,60,7,814,2,216000,1
Attchd,1366,60,7,814,2,216000,1
TA,1366,60,7,814,2,216000,1
WD,1366,60,7,814,2,216000,1
Normal,1366,60,7,814,2,216000,1
TA,642,60,7,1057,2,226000,5
Attchd,642,60,7,1057,2,226000,5
TA,642,60,7,1057,2,226000,5
WD,642,60,7,1057,2,226000,5
Normal,642,60,7,1057,2,226000,5
RH,3079,280,15,2814,5,407000,21
Inside,3079,280,15,2814,5,407000,21
AllPub,3079,280,15,2814,5,407000,21
IR1,841,70,6,810,2,140000,3
Wd Sdng,841,70,6,810,2,140000,3
TA,841,70,6,810,2,140000,3
0,841,70,6,810,2,140000,3
BLQ,841,70,6,810,2,140000,3
TA,841,70,6,810,2,140000,3
TA,841,70,6,810,2,140000,3
TA,841,70,6,810,2,140000,3
Typ,841,70,6,810,2,140000,3
NA,841,70,6,810,2,140000,3
Detchd,841,70,6,810,2,140000,3
TA,841,70,6,810,2,140000,3
WD,841,70,6,810,2,140000,3
Normal,841,70,6,810,2,140000,3
Reg,2238,210,9,2004,3,267000,18
HdBoard,1207,20,4,1056,1,107000,11
TA,1207,20,4,1056,1,107000,11
0,1207,20,4,1056,1,107000,11
Rec,1207,20,4,1056,1,107000,11
TA,1207,20,4,1056,1,107000,11
TA,1207,20,4,1056,1,107000,11
TA,1207,20,4,1056,1,107000,11
Typ,1207,20,4,1056,1,107000,11
NA,1207,20,4,1056,1,107000,11
Detchd,1207,20,4,1056,1,107000,11
TA,1207,20,4,1056,1,107000,11
WD,1207,20,4,1056,1,107000,11
Normal,1207,20,4,1056,1,107000,11
VinylSd,1031,190,5,948,2,160000,7
TA,1031,190,5,948,2,160000,7
0,1031,190,5,948,2,160000,7
Unf,1031,190,5,948,2,160000,7
TA,1031,190,5,948,2,160000,7
TA,1031,190,5,948,2,160000,7
Gd,1031,190,5,948,2,160000,7
Typ,1031,190,5,948,2,160000,7
NA,1031,190,5,948,2,160000,7
NA,1031,190,5,948,2,160000,7
NA,1031,190,5,948,2,160000,7
WD,1031,190,5,948,2,160000,7
Normal,1031,190,5,948,2,160000,7
RL,170284,11355,1370,279684,361,42562859,1450
Corner,42804,3020,354,72769,93,11030515,381
AllPub,42804,3020,354,72769,93,11030515,381
IR1,35619,2510,290,60155,74,8971115,308
AsbShng,1123,20,4,960,1,112000,10
TA,1123,20,4,960,1,112000,10
0,1123,20,4,960,1,112000,10
Unf,1123,20,4,960,1,112000,10
TA,1123,20,4,960,1,112000,10
TA,1123,20,4,960,1,112000,10
Ex,1123,20,4,960,1,112000,10
Typ,1123,20,4,960,1,112000,10
NA,1123,20,4,960,1,112000,10
Basment,1123,20,4,960,1,112000,10
TA,1123,20,4,960,1,112000,10
COD,1123,20,4,960,1,112000,10
Abnorml,1123,20,4,960,1,112000,10
BrkFace,3444,110,19,3917,4,604500,18
TA,3444,110,19,3917,4,604500,18
0,3444,110,19,3917,4,604500,18
BLQ,2199,40,11,3125,3,374500,12
TA,2199,40,11,3125,3,374500,12
TA,2199,40,11,3125,3,374500,12
Ex,1382,20,6,2117,2,237500,5
Typ,1382,20,6,2117,2,237500,5
Gd,1382,20,6,2117,2,237500,5
Attchd,1382,20,6,2117,2,237500,5
TA,1382,20,6,2117,2,237500,5
WD,1382,20,6,2117,2,237500,5
Normal,1382,20,6,2117,2,237500,5
Gd,817,20,5,1008,1,137000,7
Typ,817,20,5,1008,1,137000,7
Gd,817,20,5,1008,1,137000,7
Attchd,817,20,5,1008,1,137000,7
TA,817,20,5,1008,1,137000,7
WD,817,20,5,1008,1,137000,7
Normal,817,20,5,1008,1,137000,7
Unf,1245,70,8,792,1,230000,6
TA,1245,70,8,792,1,230000,6
Gd,1245,70,8,792,1,230000,6
Fa,1245,70,8,792,1,230000,6
Typ,1245,70,8,792,1,230000,6
Gd,1245,70,8,792,1,230000,6
Detchd,1245,70,8,792,1,230000,6
TA,1245,70,8,792,1,230000,6
WD,1245,70,8,792,1,230000,6
Normal,1245,70,8,792,1,230000,6
CemntBd,981,85,7,999,1,178400,7
TA,981,85,7,999,1,178400,7
210,981,85,7,999,1,178400,7
ALQ,981,85,7,999,1,178400,7
TA,981,85,7,999,1,178400,7
TA,981,85,7,999,1,178400,7
Gd,981,85,7,999,1,178400,7
Typ,981,85,7,999,1,178400,7
NA,981,85,7,999,1,178400,7
Attchd,981,85,7,999,1,178400,7
TA,981,85,7,999,1,178400,7
WD,981,85,7,999,1,178400,7
Normal,981,85,7,999,1,178400,7
HdBoard,8393,670,78,15316,19,2297300,79
Gd,3119,170,29,6071,7,908500,21
0,1341,40,10,2039,2,259500,7
ALQ,1341,40,10,2039,2,259500,7
TA,1341,40,10,2039,2,259500,7
TA,1341,40,10,2039,2,259500,7
Ex,856,20,5,1040,1,127000,4
Typ,856,20,5,1040,1,127000,4
NA,856,20,5,1040,1,127000,4
Detchd,856,20,5,1040,1,127000,4
TA,856,20,5,1040,1,127000,4
WD,856,20,5,1040,1,127000,4
Normal,856,20,5,1040,1,127000,4
Gd,485,20,5,999,1,132500,3
Typ,485,20,5,999,1,132500,3
NA,485,20,5,999,1,132500,3
Detchd,485,20,5,999,1,132500,3
TA,485,20,5,999,1,132500,3
WD,485,20,5,999,1,132500,3
Normal,485,20,5,999,1,132500,3
174,270,20,6,1113,1,148000,5
BLQ,270,20,6,1113,1,148000,5
Gd,270,20,6,1113,1,148000,5
TA,270,20,6,1113,1,148000,5
TA,270,20,6,1113,1,148000,5
Typ,270,20,6,1113,1,148000,5
Fa,270,20,6,1113,1,148000,5
Attchd,270,20,6,1113,1,148000,5
TA,270,20,6,1113,1,148000,5
WD,270,20,6,1113,1,148000,5
Normal,270,20,6,1113,1,148000,5
178,546,50,7,1377,2,229000,2
GLQ,546,50,7,1377,2,229000,2
Gd,546,50,7,1377,2,229000,2
Gd,546,50,7,1377,2,229000,2
Gd,546,50,7,1377,2,229000,2
Typ,546,50,7,1377,2,229000,2
NA,546,50,7,1377,2,229000,2
Attchd,546,50,7,1377,2,229000,2
TA,546,50,7,1377,2,229000,2
WD,546,50,7,1377,2,229000,2
Normal,546,50,7,1377,2,229000,2
424,962,60,6,1542,2,272000,7
ALQ,962,60,6,1542,2,272000,7
Gd,962,60,6,1542,2,272000,7
Gd,962,60,6,1542,2,272000,7
TA,962,60,6,1542,2,272000,7
Typ,962,60,6,1542,2,272000,7
TA,962,60,6,1542,2,272000,7
Attchd,962,60,6,1542,2,272000,7
TA,962,60,6,1542,2,272000,7
WD,962,60,6,1542,2,272000,7
Normal,962,60,6,1542,2,272000,7
TA,5274,500,49,9245,12,1388800,58
0,2959,240,23,4255,4,558800,20
ALQ,2200,100,11,1895,2,258800,8
TA,2200,100,11,1895,2,258800,8
Gd,792,80,6,1062,1,146800,5
TA,792,80,6,1062,1,146800,5
Typ,792,80,6,1062,1,146800,5
TA,792,80,6,1062,1,146800,5
Attchd,792,80,6,1062,1,146800,5
TA,792,80,6,1062,1,146800,5
WD,792,80,6,1062,1,146800,5
Normal,792,80,6,1062,1,146800,5
TA,1408,20,5,833,1,112000,3
Ex,1408,20,5,833,1,112000,3
Typ,1408,20,5,833,1,112000,3
NA,1408,20,5,833,1,112000,3
NA,1408,20,5,833,1,112000,3
NA,1408,20,5,833,1,112000,3
WD,1408,20,5,833,1,112000,3
Normal,1408,20,5,833,1,112000,3
BLQ,288,20,4,858,1,88000,6
TA,288,20,4,858,1,88000,6
TA,288,20,4,858,1,88000,6
TA,288,20,4,858,1,88000,6
Typ,288,20,4,858,1,88000,6
NA,288,20,4,858,1,88000,6
NA,288,20,4,858,1,88000,6
NA,288,20,4,858,1,88000,6
WD,288,20,4,858,1,88000,6
Normal,288,20,4,858,1,88000,6
GLQ,471,120,8,1502,1,212000,6
TA,471,120,8,1502,1,212000,6
Gd,471,120,8,1502,1,212000,6
TA,471,120,8,1502,1,212000,6
Typ,471,120,8,1502,1,212000,6
NA,471,120,8,1502,1,212000,6
Attchd,471,120,8,1502,1,212000,6
TA,471,120,8,1502,1,212000,6
WD,471,120,8,1502,1,212000,6
Normal,471,120,8,1502,1,212000,6
220,860,60,6,1512,2,250000,8
BLQ,860,60,6,1512,2,250000,8
TA,860,60,6,1512,2,250000,8
TA,860,60,6,1512,2,250000,8
TA,860,60,6,1512,2,250000,8
Typ,860,60,6,1512,2,250000,8
Gd,860,60,6,1512,2,250000,8
Attchd,860,60,6,1512,2,250000,8
TA,860,60,6,1512,2,250000,8
WD,860,60,6,1512,2,250000,8
Normal,860,60,6,1512,2,250000,8
240,8,60,7,1107,2,200000,11
ALQ,8,60,7,1107,2,200000,11
TA,8,60,7,1107,2,200000,11
Gd,8,60,7,1107,2,200000,11
Ex,8,60,7,1107,2,200000,11
Typ,8,60,7,1107,2,200000,11
TA,8,60,7,1107,2,200000,11
Attchd,8,60,7,1107,2,200000,11
TA,8,60,7,1107,2,200000,11
WD,8,60,7,1107,2,200000,11
Normal,8,60,7,1107,2,200000,11
285,930,60,7,993,2,222000,11
Unf,930,60,7,993,2,222000,11
TA,930,60,7,993,2,222000,11
Gd,930,60,7,993,2,222000,11
Gd,930,60,7,993,2,222000,11
Typ,930,60,7,993,2,222000,11
TA,930,60,7,993,2,222000,11
BuiltIn,930,60,7,993,2,222000,11
TA,930,60,7,993,2,222000,11
WD,930,60,7,993,2,222000,11
Normal,930,60,7,993,2,222000,11
333,517,80,6,1378,2,158000,8
Unf,517,80,6,1378,2,158000,8
TA,517,80,6,1378,2,158000,8
TA,517,80,6,1378,2,158000,8
TA,517,80,6,1378,2,158000,8
Typ,517,80,6,1378,2,158000,8
TA,517,80,6,1378,2,158000,8
Attchd,517,80,6,1378,2,158000,8
TA,517,80,6,1378,2,158000,8
COD,517,80,6,1378,2,158000,8
Abnorml,517,80,6,1378,2,158000,8
MetalSd,6354,450,54,10808,13,1611360,67
Gd,3317,160,20,4237,5,650900,23
0,1033,60,8,1352,2,310000,11
GLQ,1033,60,8,1352,2,310000,11
Gd,1033,60,8,1352,2,310000,11
Gd,1033,60,8,1352,2,310000,11
Ex,1033,60,8,1352,2,310000,11
Typ,1033,60,8,1352,2,310000,11
TA,1033,60,8,1352,2,310000,11
Attchd,1033,60,8,1352,2,310000,11
TA,1033,60,8,1352,2,310000,11
WD,1033,60,8,1352,2,310000,11
Abnorml,1033,60,8,1352,2,310000,11
115,854,80,6,1445,1,158000,8
Rec,854,80,6,1445,1,158000,8
TA,854,80,6,1445,1,158000,8
TA,854,80,6,1445,1,158000,8
TA,854,80,6,1445,1,158000,8
Typ,854,80,6,1445,1,158000,8
Fa,854,80,6,1445,1,158000,8
Attchd,854,80,6,1445,1,158000,8
TA,854,80,6,1445,1,158000,8
WD,854,80,6,1445,1,158000,8
Normal,854,80,6,1445,1,158000,8
310,1430,20,6,1440,2,182900,4
BLQ,1430,20,6,1440,2,182900,4
TA,1430,20,6,1440,2,182900,4
Gd,1430,20,6,1440,2,182900,4
Ex,1430,20,6,1440,2,182900,4
Typ,1430,20,6,1440,2,182900,4
TA,1430,20,6,1440,2,182900,4
Attchd,1430,20,6,1440,2,182900,4
TA,1430,20,6,1440,2,182900,4
WD,1430,20,6,1440,2,182900,4
Normal,1430,20,6,1440,2,182900,4
TA,3037,290,34,6571,8,960460,44
0,1365,150,12,2029,3,330460,22
GLQ,570,90,5,943,1,135960,12
TA,570,90,5,943,1,135960,12
Gd,570,90,5,943,1,135960,12
TA,570,90,5,943,1,135960,12
Typ,570,90,5,943,1,135960,12
TA,570,90,5,943,1,135960,12
Detchd,570,90,5,943,1,135960,12
TA,570,90,5,943,1,135960,12
WD,570,90,5,943,1,135960,12
Normal,570,90,5,943,1,135960,12
Unf,795,60,7,1086,2,194500,10
TA,795,60,7,1086,2,194500,10
Gd,795,60,7,1086,2,194500,10
Ex,795,60,7,1086,2,194500,10
Typ,795,60,7,1086,2,194500,10
TA,795,60,7,1086,2,194500,10
Attchd,795,60,7,1086,2,194500,10
TA,795,60,7,1086,2,194500,10
WD,795,60,7,1086,2,194500,10
Normal,795,60,7,1086,2,194500,10
161,460,50,5,979,1,110000,7
LwQ,460,50,5,979,1,110000,7
TA,460,50,5,979,1,110000,7
TA,460,50,5,979,1,110000,7
TA,460,50,5,979,1,110000,7
Typ,460,50,5,979,1,110000,7
TA,460,50,5,979,1,110000,7
Detchd,460,50,5,979,1,110000,7
TA,460,50,5,979,1,110000,7
WD,460,50,5,979,1,110000,7
Normal,460,50,5,979,1,110000,7
196,137,20,5,1214,2,143000,7
BLQ,137,20,5,1214,2,143000,7
TA,137,20,5,1214,2,143000,7
TA,137,20,5,1214,2,143000,7
TA,137,20,5,1214,2,143000,7
Typ,137,20,5,1214,2,143000,7
Fa,137,20,5,1214,2,143000,7
Attchd,137,20,5,1214,2,143000,7
TA,137,20,5,1214,2,143000,7
WD,137,20,5,1214,2,143000,7
Normal,137,20,5,1214,2,143000,7
212,15,20,6,1253,1,157000,5
BLQ,15,20,6,1253,1,157000,5
TA,15,20,6,1253,1,157000,5
TA,15,20,6,1253,1,157000,5
TA,15,20,6,1253,1,157000,5
Typ,15,20,6,1253,1,157000,5
Fa,15,20,6,1253,1,157000,5
Attchd,15,20,6,1253,1,157000,5
TA,15,20,6,1253,1,157000,5
WD,15,20,6,1253,1,157000,5
Normal,15,20,6,1253,1,157000,5
480,1060,50,6,1096,1,220000,3
Rec,1060,50,6,1096,1,220000,3
TA,1060,50,6,1096,1,220000,3
TA,1060,50,6,1096,1,220000,3
TA,1060,50,6,1096,1,220000,3
Typ,1060,50,6,1096,1,220000,3
Gd,1060,50,6,1096,1,220000,3
Detchd,1060,50,6,1096,1,220000,3
TA,1060,50,6,1096,1,220000,3
WD,1060,50,6,1096,1,220000,3
Normal,1060,50,6,1096,1,220000,3
Plywood,3371,415,40,9453,11,1258700,33
Gd,784,85,5,1110,1,165500,7
104,784,85,5,1110,1,165500,7
GLQ,784,85,5,1110,1,165500,7
TA,784,85,5,1110,1,165500,7
Gd,784,85,5,1110,1,165500,7
Ex,784,85,5,1110,1,165500,7
Typ,784,85,5,1110,1,165500,7
TA,784,85,5,1110,1,165500,7
Attchd,784,85,5,1110,1,165500,7
TA,784,85,5,1110,1,165500,7
WD,784,85,5,1110,1,165500,7
Normal,784,85,5,1110,1,165500,7
TA,2587,330,35,8343,10,1093200,26
0,2123,250,20,5168,6,630200,22
ALQ,982,210,11,2600,3,372200,11
TA,982,210,11,2600,3,372200,11
TA,982,210,11,2600,3,372200,11
Ex,336,190,5,1619,2,228950,8
Typ,336,190,5,1619,2,228950,8
Gd,336,190,5,1619,2,228950,8
Attchd,336,190,5,1619,2,228950,8
TA,336,190,5,1619,2,228950,8
WD,336,190,5,1619,2,228950,8
Normal,336,190,5,1619,2,228950,8
TA,646,20,6,981,1,143250,3
Typ,646,20,6,981,1,143250,3
NA,646,20,6,981,1,143250,3
Detchd,646,20,6,981,1,143250,3
TA,646,20,6,981,1,143250,3
WD,646,20,6,981,1,143250,3
Normal,646,20,6,981,1,143250,3
BLQ,406,20,4,1620,2,150000,6
TA,406,20,4,1620,2,150000,6
TA,406,20,4,1620,2,150000,6
Ex,406,20,4,1620,2,150000,6
Min1,406,20,4,1620,2,150000,6
TA,406,20,4,1620,2,150000,6
Attchd,406,20,4,1620,2,150000,6
TA,406,20,4,1620,2,150000,6
WD,406,20,4,1620,2,150000,6
Normal,406,20,4,1620,2,150000,6
Unf,735,20,5,948,1,108000,5
TA,735,20,5,948,1,108000,5
TA,735,20,5,948,1,108000,5
TA,735,20,5,948,1,108000,5
Typ,735,20,5,948,1,108000,5
NA,735,20,5,948,1,108000,5
Attchd,735,20,5,948,1,108000,5
TA,735,20,5,948,1,108000,5
WD,735,20,5,948,1,108000,5
Family,735,20,5,948,1,108000,5
34,294,60,7,1468,2,235000,3
ALQ,294,60,7,1468,2,235000,3
TA,294,60,7,1468,2,235000,3
TA,294,60,7,1468,2,235000,3
Fa,294,60,7,1468,2,235000,3
Typ,294,60,7,1468,2,235000,3
TA,294,60,7,1468,2,235000,3
Attchd,294,60,7,1468,2,235000,3
TA,294,60,7,1468,2,235000,3
WD,294,60,7,1468,2,235000,3
Normal,294,60,7,1468,2,235000,3
653,170,20,8,1707,2,228000,1
Unf,170,20,8,1707,2,228000,1
TA,170,20,8,1707,2,228000,1
Gd,170,20,8,1707,2,228000,1
TA,170,20,8,1707,2,228000,1
Typ,170,20,8,1707,2,228000,1
TA,170,20,8,1707,2,228000,1
Attchd,170,20,8,1707,2,228000,1
TA,170,20,8,1707,2,228000,1
WD,170,20,8,1707,2,228000,1
Normal,170,20,8,1707,2,228000,1
Stone,1025,20,8,2898,2,287000,5
TA,1025,20,8,2898,2,287000,5
0,1025,20,8,2898,2,287000,5
ALQ,1025,20,8,2898,2,287000,5
TA,1025,20,8,2898,2,287000,5
Gd,1025,20,8,2898,2,287000,5
TA,1025,20,8,2898,2,287000,5
Typ,1025,20,8,2898,2,287000,5
Gd,1025,20,8,2898,2,287000,5
Attchd,1025,20,8,2898,2,287000,5
TA,1025,20,8,2898,2,287000,5
COD,1025,20,8,2898,2,287000,5
Abnorml,1025,20,8,2898,2,287000,5
VinylSd,8540,620,64,11685,19,2057355,70
Gd,219,50,7,1137,1,311500,5
312,219,50,7,1137,1,311500,5
BLQ,219,50,7,1137,1,311500,5
TA,219,50,7,1137,1,311500,5
TA,219,50,7,1137,1,311500,5
Ex,219,50,7,1137,1,311500,5
Typ,219,50,7,1137,1,311500,5
TA,219,50,7,1137,1,311500,5
Attchd,219,50,7,1137,1,311500,5
TA,219,50,7,1137,1,311500,5
WD,219,50,7,1137,1,311500,5
Normal,219,50,7,1137,1,311500,5
TA,8321,570,57,10548,18,1745855,65
0,5480,240,33,5553,10,989200,42
ALQ,926,20,5,1126,2,175000,3
TA,926,20,5,1126,2,175000,3
Gd,926,20,5,1126,2,175000,3
TA,926,20,5,1126,2,175000,3
Typ,926,20,5,1126,2,175000,3
NA,926,20,5,1126,2,175000,3
Attchd,926,20,5,1126,2,175000,3
TA,926,20,5,1126,2,175000,3
WD,926,20,5,1126,2,175000,3
Abnorml,926,20,5,1126,2,175000,3
BLQ,1078,20,5,1096,1,138800,3
TA,1078,20,5,1096,1,138800,3
TA,1078,20,5,1096,1,138800,3
Ex,1078,20,5,1096,1,138800,3
Typ,1078,20,5,1096,1,138800,3
NA,1078,20,5,1096,1,138800,3
Attchd,1078,20,5,1096,1,138800,3
TA,1078,20,5,1096,1,138800,3
WD,1078,20,5,1096,1,138800,3
Abnorml,1078,20,5,1096,1,138800,3
NA,1322,20,3,720,1,72500,7
NA,1322,20,3,720,1,72500,7
NA,1322,20,3,720,1,72500,7
TA,1322,20,3,720,1,72500,7
Typ,1322,20,3,720,1,72500,7
NA,1322,20,3,720,1,72500,7
Detchd,1322,20,3,720,1,72500,7
TA,1322,20,3,720,1,72500,7
WD,1322,20,3,720,1,72500,7
Normal,1322,20,3,720,1,72500,7
Unf,2154,180,20,2611,6,602900,29
TA,2154,180,20,2611,6,602900,29
Gd,2154,180,20,2611,6,602900,29
Ex,823,60,7,847,2,225000,10
Typ,823,60,7,847,2,225000,10
Gd,823,60,7,847,2,225000,10
BuiltIn,823,60,7,847,2,225000,10
TA,823,60,7,847,2,225000,10
WD,823,60,7,847,2,225000,10
Family,823,60,7,847,2,225000,10
Gd,1331,120,13,1764,4,377900,19
Typ,1331,120,13,1764,4,377900,19
TA,1331,120,13,1764,4,377900,19
Attchd,448,60,7,956,2,199900,7
TA,448,60,7,956,2,199900,7
WD,448,60,7,956,2,199900,7
Normal,448,60,7,956,2,199900,7
BuiltIn,883,60,6,808,2,178000,12
TA,883,60,6,808,2,178000,12
WD,883,60,6,808,2,178000,12
Normal,883,60,6,808,2,178000,12
40,132,60,6,1022,2,244000,7
GLQ,132,60,6,1022,2,244000,7
TA,132,60,6,1022,2,244000,7
Gd,132,60,6,1022,2,244000,7
Ex,132,60,6,1022,2,244000,7
Typ,132,60,6,1022,2,244000,7
TA,132,60,6,1022,2,244000,7
BuiltIn,132,60,6,1022,2,244000,7
TA,132,60,6,1022,2,244000,7
WD,132,60,6,1022,2,244000,7
Normal,132,60,6,1022,2,244000,7
42,453,60,6,888,2,204000,7
ALQ,453,60,6,888,2,204000,7
TA,453,60,6,888,2,204000,7
Ex,453,60,6,888,2,204000,7
Ex,453,60,6,888,2,204000,7
